municipality,ordinance_date,history_id,doc_type,max_increase_pct,cpi_linked,increase_frequency_per_year,vacancy_decontrol,vacancy_increase_max_pct,hardship_allowed,capital_improvement_surcharge_allowed,rent_board_present,owner_occupied_exempt_units,small_building_exempt_threshold,min_units_covered,sf_exempt,mf_only,year_built_cutoff,new_construction_exempt,emergency_only,decontrol_type
atlantic_city,6/19/19,218698,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,6/12/13,101535,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/16/20,236129,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/12/18,207569,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,9/6/17,173079,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/28/24,294603,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,6/18/25,AT0848,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/15/20,230010,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/13/20,234028,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/10/12,23538,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,4/23/14,111456,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/13/17,178895,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/23/14,115600,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,1/15/14,109086,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/23/13,105505,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,12/23/14,126022,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,1/17/13,45505,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,6/22/22,257287,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,10/18/12,27251,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,1/18/23,264092,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,5/15/19,215522,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,6/12/12,25511,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,3/8/17,166126,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,7/10/13,102094,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,11/10/15,146541,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,3/18/15,132510,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,2/26/14,111066,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
atlantic_city,1/7/25,302516,rent_control,,1,,1,,1,1,,,,,0,0,1987,0,0,none
township_of_lakewood,4/28/20,227591,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,5/12/22,256923,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,12/6/23,286522,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,12/3/20,236175,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,12/5/24,302191,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,8/15/24,299562,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,3/13/20,224626,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,12/9/21,252633,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,6/26/25,LA4064,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,3/27/20,226031,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,9/7/23,272643,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,9/3/20,232086,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,12/9/22,267664,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
township_of_lakewood,6/17/21,247756,rent_control,3,0,,,,1,,1,,,,0,0,,1,0,none
city_of_clifton,7/19/22,257362,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,9/20/22,264526,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,2/19/13,97026,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,1/18/22,253127,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,5/1/18,187584,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,9/19/18,199570,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/3/17,174518,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,12/23/11,19087,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,8/20/13,102487,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,2/20/24,290173,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/15/24,301056,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,1/15/13,46516,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,9/17/19,220796,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,12/15/15,148114,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/6/15,145012,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,3/7/23,267290,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,2/2/21,236502,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/1/25,CL0966,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,2/18/25,304613,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/12/11,12519,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,2/7/17,166129,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,4/19/22,255683,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,12/17/19,223259,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/10/12,27179,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,4/1/14,111357,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/18/17,170124,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,5/18/21,244604,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,5/5/15,134598,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,12/18/18,206535,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,5/19/20,230099,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/1/14,114022,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/5/23,271682,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,8/16/12,26694,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/17/18,191551,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,1/8/14,107534,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/18/16,160531,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/17/23,277050,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,4/24/12,22709,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/20/21,247624,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,12/19/17,178819,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,5/2/17,167106,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,8/20/12,26707,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,10/5/21,248599,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,8/18/20,233509,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/19/16,158515,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,9/16/14,119532,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,9/10/11,976,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,4/1/25,307323,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,8/18/15,142572,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,4/2/19,209842,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,12/16/14,125019,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/5/19,218596,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,7/16/24,299617,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
city_of_clifton,4/16/24,295022,rent_control,2,1,,0,,1,1,1,,,,0,0,,0,0,none
township_of_toms_river,9/22/11,9004,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,3/9/22,256521,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,6/24/14,115598,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,9/28/22,264713,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,7/23/19,219010,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,5/24/23,272537,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,8/28/24,DO0275,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,3/10/15,133074,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,9/20/11,8554,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,5/22/18,192020,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,9/10/11,211,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,6/27/12,26014,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,1/23/18,182053,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,7/12/16,160488,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,11/10/15,148553,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,2/14/24,295508,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,10/16/12,27235,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,1/29/15,131021,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,9/26/17,178546,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,6/23/15,140070,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,11/23/21,253027,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,9/27/23,279505,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,10/28/14,123545,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,10/14/14,120550,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,3/12/13,96002,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,8/25/20,236037,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,2/23/16,155189,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,4/25/17,167687,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,9/24/13,105563,rent_control,3,1,,,,,,1,,,,,,,,0,none
township_of_toms_river,5/28/13,101532,rent_control,3,1,,,,,,1,,,,,,,,0,none
town_of_guttenberg,1/3/24,GU4099,rent_control,2,1,,0,,,,1,,,,,,,,0,none
town_of_guttenberg,12/13/21,251019,rent_control,2,1,,0,,,,1,,,,,,,,0,none
town_of_guttenberg,12/10/18,228035,rent_control,2,1,,0,,,,1,,,,,,,,0,none
town_of_guttenberg,12/28/20,241080,rent_control,2,1,,0,,,,1,,,,,,,,0,none
town_of_guttenberg,12/23/19,228695,rent_control,2,1,,0,,,,1,,,,,,,,0,none
town_of_guttenberg,1/3/23,265122,rent_control,2,1,,0,,,,1,,,,,,,,0,none
borough_of_caldwell,6/20/23,272113,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,9/10/11,1009,rent_control,,,,0,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,11/7/13,105549,rent_control,,,,0,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,9/18/18,196058,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,11/19/19,221033,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,11/8/18,203539,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,4/17/18,183558,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,12/3/24,CA1417,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,2/20/12,21539,rent_control,,,,0,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,2/7/17,166203,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,12/1/15,146668,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,4/21/20,229515,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,9/15/15,145013,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,5/5/15,135014,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,5/6/14,112501,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,2/9/21,244079,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,12/28/17,178892,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,8/16/22,264386,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,8/6/19,218957,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,6/6/17,167585,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,3/1/16,152510,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,9/19/12,27049,rent_control,,,,0,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,7/15/14,115560,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,10/1/19,220519,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,3/5/13,102538,rent_control,,,,0,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,5/1/18,187729,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,6/17/14,113064,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,11/12/24,301342,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,12/2/14,123562,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,12/19/23,289321,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
borough_of_caldwell,3/4/14,111259,rent_control,,,,,,1,1,1,,,,0,0,,0,0,none
city_of_newark,4/2/25,307435,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,6/21/22,258593,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,3/16/22,255666,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,6/4/25,NE4043,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,9/20/23,275531,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,6/22/21,247827,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,12/4/19,235517,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,9/18/24,300672,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,1/8/25,302564,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,12/20/23,293509,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,2/5/25,304815,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,5/21/25,309530,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,9/15/21,252663,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,12/21/22,267634,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,3/15/23,271630,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,12/2/20,239138,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,10/23/24,300802,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,9/8/22,259612,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,12/21/21,254047,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,11/7/24,302082,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,3/5/25,305103,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,8/13/24,299631,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,6/5/24,297776,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
city_of_newark,8/2/23,272305,rent_control,3,1,,,,0,,1,,,,0,0,,0,0,none
